날짜,시가,고가,저가,종가,거래량,등락률,매수_기관합계,매수_기타법인,매수_개인,매수_외국인합계,매도_기관합계,매도_기타법인,매도_개인,매도_외국인합계,전체
2013-10-24,,,,,,,75879000,8098700,3409678130,193859900,391901500,37237900,2968696930,289679400,3687515730
2013-10-25,,,,,,,214951700,7538800,5306284290,76685300,427272300,10785000,4594574690,572828100,5605460090
2013-10-28,,,,,,,239140600,789500,3111766760,337148200,395138100,0,3113921360,179785600,3688845060
2013-10-29,,,,,,,121357900,14340000,1932010470,27988600,794700,0,1496748470,598153800,2095696970
2013-10-30,,,,,,,38909800,1063000,3452506820,194111100,516778400,57741300,2535096040,576974980,3686590720
2013-10-31,,,,,,,0,3555100,1753440160,182190900,21072400,0,1857155260,60958500,1939186160
2013-11-01,,,,,,,519538500,0,3234065710,234687700,616718000,71492100,3188839210,111242600,3988291910
2013-11-04,,,,,,,228785800,0,3242159820,240157800,390378500,0,2326760820,993964100,3711103420
2013-11-05,,,,,,,110183100,25395000,3535016240,223216400,532097000,136400,3318388340,43189000,3893810740
2013-11-06,,,,,,,402846700,882500,1995127460,350142900,593346700,4028100,1937861520,213763240,2748999560
2013-11-07,,,,,,,268311580,33309500,2180519580,164180800,482656000,16600000,2083178060,63887400,2646321460
2013-11-08,,,,,,,141020800,2718100,1175219750,653499150,3001000,136100,1370320300,599000400,1972457800
2013-11-11,,,,,,,46457400,5673400,1592931520,51817600,0,4262400,1426875200,265742320,1696879920
2013-11-12,,,,,,,306267500,202000,1425628290,95547100,3183220,0,1337266870,487194800,1827644890
2013-11-13,,,,,,,2900537000,0,6021581180,508659100,154327500,505502300,8047575080,723372400,9430777280
2013-11-14,,,,,,,1048629200,165217750,3943040860,136157300,218400,32866000,3929468220,1330492490,5293045110
2013-11-15,,,,,,,868480600,55592100,4734957840,42568300,143099820,4398000,4557156320,996944700,5701598840
2013-11-18,,,,,,,609429400,8113000,5620126710,112158300,158280600,8025200,4519045510,1664476100,6349827410
2013-11-19,,,,,,,685802400,0,3264800920,559298800,162209700,5215300,3993905820,348571300,4509902120
2013-11-20,,,,,,,795811000,0,2851868460,54580100,362888000,10979300,2359692560,968699700,3702259560
2013-11-21,,,,,,,807831100,0,2996026080,408798200,215178100,6408000,3096578880,894490400,4212655380
2013-11-22,,,,,,,482821600,0,3634134780,600848150,691336100,0,2588148110,1438320320,4717804530
2013-11-25,,,,,,,923125400,10554900,3081836480,407637400,280815700,4921000,3309324280,828093200,4423154180
2013-11-26,,,,,,,72856000,0,1354390140,55254700,11557700,2720800,1208308440,259913900,1482500840
2013-11-27,,,,,,,212617600,0,2768823250,150026700,31626900,0,2496139800,603700850,3131467550
2013-11-28,,,,,,,100868800,10998100,1882501840,202366400,413821500,0,1751294140,31619500,2196735140
2013-11-29,,,,,,,128307800,4956000,3226324220,264538400,318757000,0,3149743420,155626000,3624126420
2013-12-02,,,,,,,1436868300,6556500,4425645400,318740600,275284800,7401300,5821119600,84005100,6187810800
2013-12-03,,,,,,,0,3479600,4495339630,167074700,53079200,14372200,3386471630,1211970900,4665893930
2013-12-04,6365.0,6399.0,6287.0,6340.0,544397.0,,3957000,3174400,3358362030,88164400,408383100,3083200,2670213730,371977800,3453657830
2013-12-05,6340.0,6357.0,6029.0,6029.0,1211258.0,-4.905362776025236,1107978300,3610800,6097001190,218292500,710456670,6495200,5201882120,1508048800,7426882790
2013-12-06,5992.0,6036.0,5889.0,5916.0,720878.0,-1.874274340686681,634204400,11919600,3329698070,315282200,347610560,6219000,3134651650,802623060,4291104270
2013-12-09,5968.0,6037.0,5898.0,5899.0,355214.0,-0.28735632183908044,0,17371200,1889108140,205190400,12374600,0,1810355540,288939600,2111669740
2013-12-10,5898.0,5959.0,5751.0,5882.0,543423.0,-0.2881844380403458,662835800,22917400,2380810160,113919100,10156800,0,2528556360,641769300,3180482460
2013-12-11,5847.0,6029.0,5796.0,5874.0,436234.0,-0.13600816048962938,649051100,0,1878915030,55200800,342882700,0,1735672630,504611600,2583166930
2013-12-12,5872.0,5924.0,5811.0,5899.0,339907.0,0.4256043581886279,968620400,12357800,910239490,106250600,339454820,0,1237527670,420485800,1997468290
2013-12-13,5872.0,5915.0,5759.0,5812.0,367979.0,-1.4748262417358875,525449900,135200,1533363270,82368100,349850100,0,1087639670,703826700,2141316470
2013-12-16,5829.0,5924.0,5820.0,5839.0,210430.0,0.4645560908465244,143949700,204400,1006173600,85894400,56736600,0,1106362000,73123500,1236222100
2013-12-17,5897.0,6010.0,5863.0,5994.0,398707.0,2.654564137694811,392192200,35599700,1621004280,330412400,4468190,3116800,2313571990,58051600,2379208580
2013-12-18,6028.0,6028.0,5898.0,5977.0,321127.0,-0.28361695028361694,579777600,8772000,1290455000,38579900,2341800,5339200,1364642600,545260900,1917584500
2013-12-19,6055.0,6080.0,5942.0,5969.0,239796.0,-0.13384641124309854,199338300,2297300,1235304920,1668400,201133400,1804800,1099523620,136147100,1438608920
2013-12-20,5976.0,6080.0,5907.0,6055.0,316570.0,1.4407773496398057,509901000,0,1249481240,151870100,41934800,0,1742513040,126804500,1911252340
2013-12-23,6089.0,6167.0,6038.0,6116.0,275438.0,1.0074318744838975,268699200,0,1353346140,64842400,88751200,20814900,1509130040,68191600,1686887740
2013-12-24,6141.0,6149.0,6071.0,6107.0,213402.0,-0.1471550032701112,412623300,0,841350940,50376400,66853700,5937600,1119515440,112043900,1304350640
2013-12-26,6115.0,6140.0,5898.0,6020.0,384670.0,-1.4245947273620436,398886800,2476800,1777570220,144511300,317250100,4866800,1939733320,61594900,2323445120
2013-12-27,6019.0,6045.0,5941.0,6003.0,327670.0,-0.2823920265780731,185838700,0,1511249080,267219300,878008400,42886000,1034741880,8670800,1964307080
2013-12-30,6002.0,6002.0,5828.0,5899.0,677287.0,-1.7324670997834417,1037361200,338500,2794346630,152769300,745165220,107868300,2931167310,200614800,3984815630
2014-01-02,5950.0,5984.0,5803.0,5821.0,450431.0,-1.322258009832175,409607300,15750800,1903269740,324721100,1039532600,96622700,1446802440,70391200,2653348940
2014-01-03,5821.0,5873.0,5718.0,5865.0,446879.0,0.7558838687510737,284208260,23762000,1451444660,828393100,798903800,38958800,1514540820,235404600,2587808020
2014-01-06,5838.0,5864.0,5476.0,5476.0,988643.0,-6.632566069906224,744804820,40513600,4622218350,171848100,930049900,3651100,3998093790,647590080,5579384870
2014-01-07,5466.0,5553.0,5276.0,5354.0,1062811.0,-2.2279035792549307,649386400,7749100,4194609820,874070000,715249400,39880900,4599072420,371612600,5725815320
2014-01-08,5404.0,5448.0,5249.0,5259.0,719382.0,-1.774374299589092,206067400,0,3274548010,367545500,327839100,414937800,2909202310,196181700,3848160910
2014-01-09,5284.0,5344.0,5249.0,5319.0,495295.0,1.1409013120365088,223598600,9048000,2151328540,237806800,1718850,125863850,1986290140,507909100,2621781940
2014-01-10,5327.0,5405.0,5293.0,5363.0,489639.0,0.8272231622485429,211532600,12415200,2364357810,33268800,39693500,14176500,2252850310,314854100,2621574410
2014-01-13,5361.0,5457.0,5326.0,5423.0,461849.0,1.1187768040275965,98922400,0,2307758880,89094900,24887400,3246700,2140736180,326905900,2495776180
2014-01-14,5363.0,5475.0,5363.0,5363.0,354688.0,-1.1063986723215933,87482200,2985600,1795234990,32558400,52040600,6809600,1596929990,262481000,1918261190
2014-01-15,5380.0,5380.0,5103.0,5303.0,1114038.0,-1.1187768040275965,849406800,118900,4667519660,302239300,176401500,122000,5591784360,50976800,5819284660
